"id","userId","pickupName","normalizedPickupName","destinationName","normalizedDestinationName","desiredDepartureTime","status"
"8cbfd6f8-a582-4ee6-9355-473c5cdd3096","165aff37-2b73-412f-8558-09a275acac4f","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-10T02:30:00.000Z","OPEN"
"f2bc2d36-6790-4d02-8ba1-7e8af08b3cd4","c1485f8d-0ff6-4d51-a3fe-b9cc726fcca1","KK Market BRTS","kk market brts","VIT College","vit college","2026-09-11T02:45:00.000Z","OPEN"
"0e21c025-a7cf-424b-886a-b034b6d058bd","3e48df00-372b-4e64-9ef2-a432d0530793","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-12T03:00:00.000Z","CANCELLED"
"a913520a-d968-4d9c-a9a8-7bb1bcc947a6","4056717c-9798-4214-8fbd-07c4e3a98b6b","Market Yard Corner","market yard corner","VIT College","vit college","2026-09-13T03:15:00.000Z","OPEN"
"7cbb3174-5dac-4cfa-ac91-ca8bdefedc9c","877fcad2-68c5-48bf-942c-586c3d86867f","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-14T02:30:00.000Z","OPEN"
"0d0bfa2f-a1d0-4fed-81f4-e67f8a3b4140","f7a3a9b0-d919-4111-a000-2b91381aa324","Lower Indira Nagar Stop","lower indira nagar stop","VIT College","vit college","2026-09-15T02:45:00.000Z","MATCHED"
"476bcabd-3ac1-4b47-9050-98393880cb54","689f14ae-a33d-4e68-bcf5-198a44130c16","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-16T03:00:00.000Z","OPEN"
"b777574c-0747-4c1d-9c91-86ca7d5a8656","46c4f251-86ea-4605-9b4a-0a7b31ba73c3","Upper Indira Nagar Bus Depot","upper indira nagar bus depot","VIT College","vit college","2026-09-17T03:15:00.000Z","OPEN"
"34f2763a-113c-4ce5-89f5-75f38c534858","bc632420-5e50-4e7f-82f8-381b3e8cb729","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-18T02:30:00.000Z","MATCHED"
"f6d3ef12-f6ae-4f6a-b1a2-fd0a3758827c","1f869515-a5a9-4eb5-955d-cc39b514d6d4","Katraj Dairy BRTS","katraj dairy brts","VIT College","vit college","2026-09-19T02:45:00.000Z","CANCELLED"
"fbe378fb-88bb-4fcf-8c13-fbea92785043","7e9c129c-4156-4ca9-af99-d00fb8d1aadd","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-20T03:00:00.000Z","OPEN"
"8cbbc53b-f3b3-43c8-b46b-bfac7a596bf2","9310e53a-bd9e-441e-911c-031aa1551243","Balaji Nagar BRTS","balaji nagar brts","VIT College","vit college","2026-09-21T03:15:00.000Z","MATCHED"
"8dd6f3f8-1f42-414f-b861-5eec5c62acaa","5d37ae3a-9fca-401b-81cc-2761fb12b96e","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-22T02:30:00.000Z","OPEN"
"888acb5a-68f7-4fcd-80e2-9c9f3b46b61a","12ddd1f5-2725-4446-9809-0de923c60573","Shankar Maharaj Math","shankar maharaj math","VIT College","vit college","2026-09-23T02:45:00.000Z","OPEN"
"23265d42-e236-47a3-9d3f-4a2806e7c2b9","df141c8b-23ed-41b3-b69d-5959a4d5207e","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-24T03:00:00.000Z","MATCHED"
"1e40dc0a-35a3-4544-83f8-e75ccc955f64","5a542579-2130-44d7-a1c7-dde5ad030d85","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-25T03:15:00.000Z","OPEN"
"78fbe584-24fd-4fa2-9c3d-165667ff01f3","f3823776-2961-40e6-9f5b-0eb8213276b9","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-26T02:30:00.000Z","CANCELLED"
"b8069f4c-ade9-4de1-ab0e-279ae671dacd","b69aeeb6-95cd-4c93-b1fd-e8588a274731","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-27T02:45:00.000Z","MATCHED"
"7cbf2c45-a326-4a51-80ad-cdd41012b04f","461b5690-97cf-4151-95af-7899c536787b","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-28T03:00:00.000Z","OPEN"
"5062d047-816e-4352-a466-fce5be371071","e967b8e3-6e99-4788-bb76-597c964a0c6a","Katraj Terminal","katraj terminal","VIT College","vit college","2026-09-29T03:15:00.000Z","OPEN"
"80b0569a-06cb-4a33-b8f4-8aba9cf851fe","1f4600a9-443c-419b-9d1a-685629408e0a","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-30T02:30:00.000Z","MATCHED"
"fa5f9468-f378-4148-a6fe-bbc583501e3d","efd497f5-8ba1-4dd5-bcea-20a21ad4b890","Bharati Vidyapeeth","bharati vidyapeeth","VIT College","vit college","2026-10-01T02:45:00.000Z","OPEN"
"3a4dcf4c-65cc-4e48-9df0-5cfff4359ee4","f16b2296-c08c-4229-b1cd-9d4425b7954a","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-10-02T03:00:00.000Z","OPEN"
"226c705d-1b6e-42a1-a72c-11f9864508a5","ddde26f0-a657-4cc5-8ef1-1171caad0347","KK Market BRTS","kk market brts","VIT College","vit college","2026-10-03T03:15:00.000Z","CANCELLED"
"f2c494a0-f510-467d-a5ca-7c26bc44aed5","cd9196d9-a849-4e71-b98a-4e48a614e104","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-10-04T02:30:00.000Z","OPEN"
"bfd1a574-5f77-4332-bd35-4659f6c6f857","33e24ac2-b991-402e-96fe-a60f7d88716b","Market Yard Corner","market yard corner","VIT College","vit college","2026-10-05T02:45:00.000Z","OPEN"
"e44c64c8-85b1-410f-9d47-0c79592b69b3","dbaeea46-2585-4546-82df-3945b9be2cbd","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-06T03:00:00.000Z","MATCHED"
"e31cb350-cc17-4d09-aa9d-4f948c98200b","d10309b4-cd0a-44fb-b502-63090cb23495","Lower Indira Nagar Stop","lower indira nagar stop","VIT College","vit college","2026-09-07T03:15:00.000Z","OPEN"
"b8693395-b2f4-4e49-9069-276810882722","0be154a0-2b93-4226-ac8a-ca86dcf33409","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-08T02:30:00.000Z","OPEN"
"3155069e-4aa1-4c79-b07b-4490b1e775c3","91b6dba8-c5ee-49b6-8e0e-cdb6deb6d498","Upper Indira Nagar Bus Depot","upper indira nagar bus depot","VIT College","vit college","2026-09-09T02:45:00.000Z","MATCHED"
"2dd1a223-d157-415b-849d-6b44556faaa5","f36c8d35-39b1-4fd4-98f7-5ac3c530eab3","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-10T03:00:00.000Z","CANCELLED"
"9e4e050d-5537-4e29-8491-371f20f3bd65","2e0cc7b0-3544-40fe-910b-e573a7d33c9a","Katraj Dairy BRTS","katraj dairy brts","VIT College","vit college","2026-09-11T03:15:00.000Z","OPEN"
"3a1814af-f486-49ea-a4a1-d94f99a59dad","7f81c4c3-c234-4bd0-80d1-215c711a0283","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-12T02:30:00.000Z","MATCHED"
"4028fd5c-15da-423d-9054-30a07552c232","9c7182f6-1906-4c8c-b228-eca6a245931d","Balaji Nagar BRTS","balaji nagar brts","VIT College","vit college","2026-09-13T02:45:00.000Z","OPEN"
"71cc310e-f46b-4263-b2b5-7a6b56e23017","fd0ae9bd-2b4a-4bdb-b003-728318b36973","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-14T03:00:00.000Z","OPEN"
"7c6fd167-ef06-44b4-9a0c-7704901afcf9","4bc51cf7-3d71-496c-b2e9-01f1fd8c725a","Shankar Maharaj Math","shankar maharaj math","VIT College","vit college","2026-09-15T03:15:00.000Z","MATCHED"
"16878b5b-41fa-45fe-a38b-1c0ce96c4233","b3149c9d-7e24-49af-9af5-ce51be3f88b9","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-16T02:30:00.000Z","OPEN"
"3c042848-0dc7-4eb2-9704-bd12d0f78086","be3f8ff0-be2c-4cc2-bb19-b7c7caedba70","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-17T02:45:00.000Z","CANCELLED"
"6c007382-2321-43b7-adc7-2f347418d602","6884857e-84bf-44a3-a6b7-57ffce28a733","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-18T03:00:00.000Z","MATCHED"
"80eef477-3752-4532-9f51-1235a0a02e0a","34887a09-84f2-49c3-97c8-eaa9e671e141","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-19T03:15:00.000Z","OPEN"
"8e6875bb-3e72-4c91-b5bc-8f89b22f7f2c","90fbd646-a8a0-4f77-af4f-4746feda3a10","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-20T02:30:00.000Z","OPEN"
"c65a9960-47ba-4631-8fbf-03c6a5969c22","bffb4bf3-10a3-4ff1-bb55-ffc7725007e9","Katraj Terminal","katraj terminal","VIT College","vit college","2026-09-21T02:45:00.000Z","MATCHED"
"8aaf416d-f560-4fd3-b3c7-7e2779349c3d","d2298097-598d-4264-8db3-a0e927ab6ed1","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-22T03:00:00.000Z","OPEN"
"444f183e-45be-4529-a1ad-c2ff7a0cc9cd","abc3a47b-8ad1-4b85-9c68-7d9ca2c6091e","Bharati Vidyapeeth","bharati vidyapeeth","VIT College","vit college","2026-09-23T03:15:00.000Z","OPEN"
"47c22ae3-9c2a-4b16-b69d-da1d373043e3","96f0bff7-4a51-45fe-924a-7fd40bd96af0","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-24T02:30:00.000Z","CANCELLED"
"73ba7b18-2e6b-4fe7-8157-05e389ab578e","20bdc7ae-7082-421e-b675-6c4002d0295b","KK Market BRTS","kk market brts","VIT College","vit college","2026-09-25T02:45:00.000Z","OPEN"
"6ebe2968-a0d6-4aa5-9d42-22d6e36be0b5","d3b6bef4-14dc-43ee-b1ea-5df640bff3ea","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-26T03:00:00.000Z","OPEN"
"1b06375f-95c2-4ff4-900e-18f93c0f24cc","6767d864-c164-421c-8b90-0f29abc5af41","Market Yard Corner","market yard corner","VIT College","vit college","2026-09-27T03:15:00.000Z","MATCHED"
"426d9ba4-7f40-4e65-ac4d-db31c1c411c7","8005e16b-eaf8-45be-b4d8-a5fcd5431201","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-28T02:30:00.000Z","OPEN"
"f3017f14-6b04-4c03-b87a-ffc21552d21f","ce3592dc-d951-4134-a2cd-52dbc233a3f4","Lower Indira Nagar Stop","lower indira nagar stop","VIT College","vit college","2026-09-29T02:45:00.000Z","OPEN"
"8e5613fc-78df-4335-a12b-ece249b9f75d","7b50af0a-e87a-4600-b547-06ff9da50ada","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-30T03:00:00.000Z","MATCHED"
"b58d5538-de46-4e7d-a038-2e5feaa3ffb0","a85fce63-b4a4-4d71-9d87-2fb5e4653681","Upper Indira Nagar Bus Depot","upper indira nagar bus depot","VIT College","vit college","2026-10-01T03:15:00.000Z","CANCELLED"
"91046c42-2f93-4ba0-866c-3d6ee5cab4f4","697c28b3-7690-4ffd-bfa8-c30e27f63214","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-10-02T02:30:00.000Z","OPEN"
"657e0084-6f93-41ed-ab71-fd8095a9bb9e","b2f0c20b-d66e-41c9-b60f-6562ae71b956","Katraj Dairy BRTS","katraj dairy brts","VIT College","vit college","2026-10-03T02:45:00.000Z","MATCHED"
"dd24dbf2-6691-4275-ad44-0ee86b9e260a","ed6b366d-9f31-4216-84e6-747030d98fda","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-10-04T03:00:00.000Z","OPEN"
"4c926d55-e3fb-4209-bf8f-2ff70b21926a","442efbff-6f39-436d-bf7a-2cbb6404a6ed","Balaji Nagar BRTS","balaji nagar brts","VIT College","vit college","2026-10-05T03:15:00.000Z","OPEN"
"958481a2-e92c-47ee-8045-4ba385f8d2f9","81dfda4a-3ec9-4eae-a7f1-0692e03bb1d0","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-06T02:30:00.000Z","MATCHED"
"2c337fb8-6841-4622-a32f-f1e4340d68a8","15d12fa2-5285-4e19-a290-344ead002d9f","Shankar Maharaj Math","shankar maharaj math","VIT College","vit college","2026-09-07T02:45:00.000Z","OPEN"
"4afbd8f7-6ab3-48e0-8cfd-410a46b0f8a8","7833fb03-c858-4574-92d0-cb72030a18eb","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-08T03:00:00.000Z","CANCELLED"
"c67bf30c-fa8b-441f-97e5-6d896cb401db","5def974b-b8b4-4ef7-8825-5a50ee6710cd","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-09T03:15:00.000Z","MATCHED"
"cf319e08-e33f-4b69-9ca0-10a717d5e7f4","0234ea7e-b8a5-4a4f-8b12-eb48fefff06e","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-10T02:30:00.000Z","OPEN"
"c65670ea-803e-4e49-892d-a7bb56b0e006","c283b8d4-e85f-4f55-a686-461ce166d95c","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-11T02:45:00.000Z","OPEN"
"f3a87544-e0f9-4423-9c39-92b50168a3fb","856b4feb-c8f1-4731-b41e-d21be114be5d","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-12T03:00:00.000Z","MATCHED"
"d4752b22-caeb-4fe4-8c7d-40866f61881b","db6d13c6-50ea-4ee7-98cb-daab8b877783","Katraj Terminal","katraj terminal","VIT College","vit college","2026-09-13T03:15:00.000Z","OPEN"
"12db0aed-adb4-4908-a45f-b52ec452c56c","b53fb963-29ea-4299-915f-2cf34647fe2b","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-14T02:30:00.000Z","OPEN"
"acd3ac8c-5e60-4591-8b77-eb9490f547bd","b4419d49-c195-4f67-8a68-1e38418429ef","Bharati Vidyapeeth","bharati vidyapeeth","VIT College","vit college","2026-09-15T02:45:00.000Z","CANCELLED"
"000f86f2-e98a-4492-9b9c-c230bdc6f450","ffe56b11-38f8-4fa2-936c-d19021b522b8","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-16T03:00:00.000Z","OPEN"
"25765265-1637-47ac-a376-3b4d9564400c","d138941d-1b44-42fe-975d-1a4eb78e7f92","KK Market BRTS","kk market brts","VIT College","vit college","2026-09-17T03:15:00.000Z","OPEN"
"49f4e823-3190-4fb5-a84c-4a149058aa77","ac0cf495-0f8e-40d8-b476-4ac4d53bdc5b","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-18T02:30:00.000Z","MATCHED"
"13803911-966c-433e-8d9b-f3fa1baf1901","fa7fbc07-c93a-4085-a4f5-6f1e0fc83121","Market Yard Corner","market yard corner","VIT College","vit college","2026-09-19T02:45:00.000Z","OPEN"
"4e294a3b-a080-4f7a-aa4f-c78bcbd3d923","24be40cc-fd8a-4efb-95f0-6ec1a107c563","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-20T03:00:00.000Z","OPEN"
"efa811ad-4c9c-4177-b358-6cc4b0bf0bd9","e0ad93ac-7350-43c7-be63-6b8925810342","Lower Indira Nagar Stop","lower indira nagar stop","VIT College","vit college","2026-09-21T03:15:00.000Z","MATCHED"
"b93c5cfd-6283-48a9-ae32-953c31e652cf","a61af15b-11ce-4c02-a80b-bdf8f24338bc","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-22T02:30:00.000Z","CANCELLED"
"492cd26a-23ff-4c98-bb9d-a172f08d5da3","1f497524-0e6c-424a-94f9-93905b5a9755","Upper Indira Nagar Bus Depot","upper indira nagar bus depot","VIT College","vit college","2026-09-23T02:45:00.000Z","OPEN"
"2b2d05ac-c7d5-4a7a-be14-96d7596ab087","6cc8d264-2c05-4a80-90d4-2b29b4ccd802","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-24T03:00:00.000Z","MATCHED"
"852c14b6-6b5a-4af1-9443-15111cc76f30","856fb0bc-3ae4-454f-9f56-312a33995404","Katraj Dairy BRTS","katraj dairy brts","VIT College","vit college","2026-09-25T03:15:00.000Z","OPEN"
"b61a70ce-a27e-44fd-ac20-107cda735473","73c6ef3d-a748-4db3-bd54-68c614823c0d","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-26T02:30:00.000Z","OPEN"
"04885625-7898-4a5e-8881-4634250ee0f0","5d577020-68d2-4a61-b36d-861bf1486666","Balaji Nagar BRTS","balaji nagar brts","VIT College","vit college","2026-09-27T02:45:00.000Z","MATCHED"
"933e81b6-45d0-4c16-8f6b-05e979f4229b","443d0a1a-c4da-4cf7-9517-4c02de0dff9c","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-28T03:00:00.000Z","OPEN"
"1ff9351b-4bd0-47e5-8cba-f203f5d42a16","665f2a26-5d69-41bd-bd37-5d34e2366453","Shankar Maharaj Math","shankar maharaj math","VIT College","vit college","2026-09-29T03:15:00.000Z","CANCELLED"
"3132fa38-82ca-427b-8934-21f89c02abf7","2fd77d02-9eed-432b-bc2b-69984e53b256","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-30T02:30:00.000Z","MATCHED"
"98338a0a-9dc9-435e-b891-d2a6e58b3ec2","b5eb2319-5923-4823-9cfb-fa0ca41f597b","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-10-01T02:45:00.000Z","OPEN"
"1c95167c-d929-4c0c-9acd-4f2b5aad5fd6","508e57b4-544e-4392-bbd1-17b3a4e613c3","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-10-02T03:00:00.000Z","OPEN"
"0068eb21-714a-4722-a281-0e2a07c59755","8190565d-9fb1-4428-a386-4bb1b2f4fdee","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-10-03T03:15:00.000Z","MATCHED"
"f664f128-cfed-4b9d-b97e-08482e04d0e1","b3224a72-ff85-487a-a6c9-b6a1e3beb8dc","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-10-04T02:30:00.000Z","OPEN"
"5cfbf838-5585-4169-8bff-4562e8007885","2139d70e-ad87-4ff0-985d-00ddaa9d1f33","Katraj Terminal","katraj terminal","VIT College","vit college","2026-10-05T02:45:00.000Z","OPEN"
"d33ebbbc-9e0e-4a75-9af2-036e44828524","acb16d87-c821-4f83-a7a0-8733496f99be","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-06T03:00:00.000Z","CANCELLED"
"31b57cdb-c4ed-40c0-93aa-7f057d7658ae","ccfa0157-3dc7-4140-84a7-8283ed55f1e4","Bharati Vidyapeeth","bharati vidyapeeth","VIT College","vit college","2026-09-07T03:15:00.000Z","OPEN"
"16b425fc-6719-4878-9fd9-63056e3e7035","c36606d7-b032-4936-8403-b0f1a43f756a","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-08T02:30:00.000Z","OPEN"
"d6338806-71d3-44c9-bbff-ad5e5e9d7509","17983e48-5904-4312-9f6c-9d6f749c8539","KK Market BRTS","kk market brts","VIT College","vit college","2026-09-09T02:45:00.000Z","MATCHED"
"2dd2d78a-b4d6-468c-ba6d-8d9fe061f92c","aada7730-4500-49e3-9240-e7ca2f69db98","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-10T03:00:00.000Z","OPEN"
"4ce1816f-bf04-48ef-bf81-7971f46dcb13","08fe57ab-1152-4527-a359-68c4e78e68d5","Market Yard Corner","market yard corner","VIT College","vit college","2026-09-11T03:15:00.000Z","OPEN"
"e7c8f46e-c27c-4ba0-b449-33f33a4a0d01","7f819a59-7908-47e3-8d88-f31823ce6b9f","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-12T02:30:00.000Z","MATCHED"
"0e8ca82e-0481-4b28-a496-9daef40453d8","53329683-b608-43d8-93dd-40f75fc7d319","Lower Indira Nagar Stop","lower indira nagar stop","VIT College","vit college","2026-09-13T02:45:00.000Z","CANCELLED"
"153431b0-5639-4cc5-a73c-d8a937988dd7","77d7f815-239b-4019-bf1b-76b62751a21d","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-14T03:00:00.000Z","OPEN"
"26f90f9e-2f69-409b-b0ef-d08faed687cc","364c0441-918b-402a-a77c-fc9446ad8d71","Upper Indira Nagar Bus Depot","upper indira nagar bus depot","VIT College","vit college","2026-09-15T03:15:00.000Z","MATCHED"
"b2314aa3-67d9-46b6-90e8-53680d1c3e07","8583b128-6eef-4c56-a566-5dc44a8d0a70","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-16T02:30:00.000Z","OPEN"
"0ad97301-e24e-47aa-9dd9-3e471fed9590","a78816e2-8aae-4e54-8410-968bc321f082","Katraj Dairy BRTS","katraj dairy brts","VIT College","vit college","2026-09-17T02:45:00.000Z","OPEN"
"f0bbdcb2-4f49-4b11-840c-e731829d39a1","b1b24393-ed6c-4074-a261-01b7aa240011","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-18T03:00:00.000Z","MATCHED"
"c4c09f5d-6f29-4ad0-a4d3-c407f390194f","7ecb9a58-e71e-47e3-b199-1b14f78ab1cd","Balaji Nagar BRTS","balaji nagar brts","VIT College","vit college","2026-09-19T03:15:00.000Z","OPEN"
"0fecff22-a674-448b-bb77-d8ade4af9ffb","399cdebc-51c2-422b-87a5-220f8cc2d7ac","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-20T02:30:00.000Z","CANCELLED"
"8602e9f9-43f0-485a-9cca-84a1df2e44cd","6279cde7-2c2c-4986-a9a4-55039693b818","Shankar Maharaj Math","shankar maharaj math","VIT College","vit college","2026-09-21T02:45:00.000Z","MATCHED"
"fede557e-84d8-400a-b539-ed8087357855","6b38852c-3199-4130-9bef-739d2cbf98cd","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-22T03:00:00.000Z","OPEN"
"45aeda40-2d2a-44d4-864d-58564bf318d6","c4608e10-532e-42df-b9ca-6399d157bc77","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-23T03:15:00.000Z","OPEN"
"09ed9b91-9c68-4962-8a15-43a78c19e709","12e82429-ecad-4a76-bc1b-fddf73c8c117","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-24T02:30:00.000Z","MATCHED"
"0c381ccc-15b4-457e-b065-f248709227f5","e1b6b10d-5653-452d-a57d-24e8752b2f52","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-25T02:45:00.000Z","OPEN"
"bf07befd-d29b-4984-a7a5-3d0cdcd0b484","38d92c3f-f6e4-4c90-add9-6f5ecbcd5bde","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-26T03:00:00.000Z","OPEN"
"18ca0d95-1931-4c5a-848d-f9f4e9228a9f","5a240b3c-f182-4a30-82d1-ae0f6586bff3","Katraj Terminal","katraj terminal","VIT College","vit college","2026-09-27T03:15:00.000Z","CANCELLED"
"075e369c-b2b3-4c82-a787-4641357f64fb","85bed899-042e-4b82-a6ac-e7f8e8652524","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-28T02:30:00.000Z","OPEN"
"b3d05868-18be-4552-9920-896ed9939ea4","2cabb8ae-b3d7-4c51-8207-1b8fc7300e2c","Bharati Vidyapeeth","bharati vidyapeeth","VIT College","vit college","2026-09-29T02:45:00.000Z","OPEN"
"7adb5b17-1dba-4c56-9cdf-1b865d4df3ec","61caa1f5-7dee-45a4-964a-8e5ed8b6a158","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-30T03:00:00.000Z","MATCHED"
"c726629d-113f-4f9d-ba84-53c93f711909","037ed347-fb73-4043-a8e2-c7edc58d6dac","KK Market BRTS","kk market brts","VIT College","vit college","2026-10-01T03:15:00.000Z","OPEN"
"ebf613e8-96d8-4083-b58e-0241c0033bc1","d022c9ae-ee6b-4085-b2c1-11a5c9e6c784","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-10-02T02:30:00.000Z","OPEN"
"638e6202-32f0-44f6-9f24-1a8fdf50fe4c","ce05a8a6-09ab-4705-92d1-3f61a51fd69d","Market Yard Corner","market yard corner","VIT College","vit college","2026-10-03T02:45:00.000Z","MATCHED"
"57b5107d-43e9-484c-88fe-b502cacd7a24","b0ac27cd-c785-4a92-96f7-125faca0aafd","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-10-04T03:00:00.000Z","CANCELLED"
"6434add8-b1fb-4f94-8eec-6fd8b73bcd8c","51e576cc-ab7a-49bd-ad0b-21fda7d2bda2","Lower Indira Nagar Stop","lower indira nagar stop","VIT College","vit college","2026-10-05T03:15:00.000Z","OPEN"
"bb20786e-6053-4131-bb29-bf92f7941bcc","ced6df1d-3ee8-4c76-8610-955b666d02b6","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-06T02:30:00.000Z","MATCHED"
"38bd644c-e983-4535-a5b1-349f94c469ae","228adcc3-430e-4eba-ba35-403a9eae4ae6","Upper Indira Nagar Bus Depot","upper indira nagar bus depot","VIT College","vit college","2026-09-07T02:45:00.000Z","OPEN"
"76759d15-0b2b-475f-b171-ea3fb027c7e7","fcfaa482-6492-469b-ba42-8abf44531f61","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-08T03:00:00.000Z","OPEN"
"f49e5653-cc0a-4b54-a876-ec569ab4a719","1386d7bb-79eb-4e36-b78d-7ac74357b589","Katraj Dairy BRTS","katraj dairy brts","VIT College","vit college","2026-09-09T03:15:00.000Z","MATCHED"
"9caa551b-c8c6-4870-9a4e-0998e9a45459","f0be6e7d-be56-4dae-a215-ca68d901c731","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-10T02:30:00.000Z","OPEN"
"a3afda1b-126b-4192-8112-05e89d1f58cb","e0a60ad9-cc73-4c06-a3f4-008b5f55a00b","Balaji Nagar BRTS","balaji nagar brts","VIT College","vit college","2026-09-11T02:45:00.000Z","CANCELLED"
"d8f1bb77-ffc0-4c15-869c-d919b9938515","39d3794d-33e3-4ffe-b495-fbaa9d28a26b","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-12T03:00:00.000Z","MATCHED"
"3285273c-9fd7-47d1-94bf-7cdf96d8d621","50b52ef7-937a-4ad7-a6ea-5df63741b351","Shankar Maharaj Math","shankar maharaj math","VIT College","vit college","2026-09-13T03:15:00.000Z","OPEN"
"4ebc77db-9037-487e-937c-720783c061e7","5bed2f04-01f9-4e95-995a-1a0c306ae9c3","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-14T02:30:00.000Z","OPEN"
