"id","driverId","corridorId","originHubId","destinationHubId","originName","originLat","originLng","destName","destLat","destLng","departureTime","totalSeats","availableSeats","vehicleType","helmetProvided","contribution","notes","status","classDate","scheduleId","collegeStartTime","collegeEndTime","ridePurpose","originSequence","destinationSequence"
"f82dfe7d-38e0-4ebc-acc5-6d7288963e93","e338d25f-f71d-4949-82c9-72ff79bd50e0","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-10-30T10:30:00.000Z","4","2","car","false","20","Please arrive five minutes early","SCHEDULED","2026-10-30","beec5a1d-a766-4dc7-bc8f-6fe0c6e8270d","11:46","15:45","return_from_college","13","1"
"88007d2e-42ba-4e61-9e3a-f9f344086c3a","edb3c65f-3d50-40e9-9a77-b8be3c596e3d","swargate-vit","eb0d92a7-38aa-446a-9f38-091814ea3abd","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Chintamani Nagar","18.4651","73.864","VIT College","18.4635","73.8682","2026-10-31T02:18:00.000Z","3","2","car","false","26","Morning campus commute","SCHEDULED","2026-10-31","5263299d-2723-405e-b9ab-120b0d1719a9","08:18","11:19","travel_to_college","11","12"
"2b488433-1028-4b11-ae93-c76b4784ee5a","76b965ae-22a7-4a52-a8af-e41b3fbabb12","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-11-02T09:47:00.000Z","2","1","car","false","23","Pickup near the hub","SCHEDULED","2026-11-02","cc478745-67dc-4a88-9dc9-60b2325a9718","11:04","15:02","return_from_college","13","3"
"a0a52b3c-f29e-4edc-8ade-c6a73ea4d624","26dcafa5-e28f-4c96-bd7f-75ca1113e108","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-11-02T04:55:00.000Z","2","1","car","false","74","Pickup near the hub","SCHEDULED","2026-11-02","591d0c50-38a8-4ac7-a555-56989aee391f","10:55","14:05","travel_to_college","5","12"
"3305a0cb-6348-4dfd-a984-9180665c5bad","24d2a11e-ee6c-4f5b-80ff-7fb9eb39ac32","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-11-03T06:55:00.000Z","1","0","bike","true","28","","SCHEDULED","2026-11-03","4882892e-ad36-4793-ae9f-741bd019166e","09:08","12:10","return_from_college","13","9"
"73b567d9-c873-4524-86d9-de9cad1f211c","d4ebe4da-1cf5-41e9-a052-ad2e992e76f1","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-11-04T05:37:00.000Z","1","0","scooty","true","24","Pickup near the hub","SCHEDULED","2026-11-04","ce6e35dd-628e-47ea-a2d5-1ec35a7f7797","11:37","15:14","travel_to_college","5","12"
"14e8bb6c-b0b8-466e-b65f-13c23ea52937","10da92ee-210d-4710-88f2-423a285dd142","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-11-05T09:46:00.000Z","1","0","bike","true","9","Pickup near the hub","SCHEDULED","2026-11-05","7694ff3e-f6dd-46a2-a8c9-b103478ddaf7","11:53","15:01","return_from_college","13","6"
"4e6c4d4d-4bd5-4eb8-856e-04ee3c8512da","fd00b702-8bbe-4108-ab3e-1e21ba029f40","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-08-08T02:07:00.000Z","3","0","car","false","45","Pickup near the hub","COMPLETED","2026-08-08","82c6755b-6e10-4168-9cc2-5a3413958b9d","08:07","11:45","travel_to_college","10","12"
"777d2dd9-907d-4036-9bf8-794e94c6b55d","36032724-576b-47c8-a7f3-a44c9abca1ae","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-08-10T09:54:00.000Z","1","0","scooty","true","14","Pickup near the hub","CANCELLED","2026-08-10","06d52685-e273-4629-a0a7-a584bd825f2d","11:17","15:09","return_from_college","13","7"
"082a036b-5dff-41ff-97d7-2c4c01385db0","47fb716c-faad-411e-a3e5-d13e542643c1","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-08-10T02:28:00.000Z","1","0","scooty","false","0","","COMPLETED","2026-08-10","eecc1794-c8e7-4791-84e4-0a4f78a059b2","08:28","11:52","travel_to_college","3","12"
"62a2a1ea-fd3d-4a56-af2d-8a4b5cc2f660","5ac71c5e-4117-49f2-9551-e2487ee014ca","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","eb0d92a7-38aa-446a-9f38-091814ea3abd","VIT College","18.4635","73.8682","Chintamani Nagar","18.4651","73.864","2026-08-11T08:25:00.000Z","1","0","bike","true","11","Pickup near the hub","SCHEDULED","2026-08-11","8fb59dcc-70bf-4c44-ad74-67652efae502","10:37","13:40","return_from_college","13","12"
"1947e8c9-ff88-4af2-b502-e17983fea62d","37b52895-1597-4763-836c-78a8301f11b4","swargate-vit","0c2d013a-9422-4c89-905f-4ec287ba2251","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate BRTS Stop","18.4982","73.8588","VIT College","18.4635","73.8682","2026-08-12T03:06:00.000Z","1","1","bike","true","7","Please arrive five minutes early","COMPLETED","2026-08-12","f1f5bbf4-2fd2-4c64-a26a-fa1b2727ba45","09:06","12:34","travel_to_college","2","12"
"aa73ed93-d74c-4151-8d2e-53a9a8b20405","d731dccd-0e69-472d-8310-13e8f5708fe5","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","af5c22fe-11db-4392-b90e-85f946c0a37b","VIT College","18.4635","73.8682","KK Market BRTS","18.4683","73.8579","2026-08-13T08:12:00.000Z","1","0","scooty","true","12","Morning campus commute","COMPLETED","2026-08-13","9db2e474-84cb-44fc-abb9-bc23f8354573","09:40","13:27","return_from_college","13","5"
"07cb54f9-402e-439c-ba9b-69a50f85b1ef","420b1194-1446-4c01-a90b-9ad6313738f8","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-08-14T07:10:00.000Z","1","0","bike","true","18","","SCHEDULED","2026-08-14","f3359ba8-413d-469c-9ded-9910e721c306","13:10","17:07","travel_to_college","5","12"
"e692f83e-6602-4c3b-a3db-621f127f10f1","b4c86de6-995d-4335-a3bb-265de522aecf","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-08-17T09:36:00.000Z","1","1","scooty","true","9","Please arrive five minutes early","COMPLETED","2026-08-17","dfca1207-e7a3-47eb-aaf6-ac7cfcbfb096","11:43","14:51","return_from_college","13","3"
"64113ad8-c1b9-410f-9e05-efd756ba2ffc","d52bd72b-f975-4a9d-a394-ead49b80912b","swargate-vit","eb0d92a7-38aa-446a-9f38-091814ea3abd","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Chintamani Nagar","18.4651","73.864","VIT College","18.4635","73.8682","2026-08-17T06:44:00.000Z","2","0","car","false","27","Please arrive five minutes early","COMPLETED","2026-08-17","c9f86a7d-011b-4689-9312-593c194bac2c","12:44","16:37","travel_to_college","11","12"
"e7032ada-8a95-4784-82c5-56fc02ed54f9","4c3a0823-a2f6-449e-a285-51b92ef1ef89","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","876d2e4d-fad4-4ee2-916c-e5ad147030cf","VIT College","18.4635","73.8682","Katraj Dairy BRTS","18.4508","73.8569","2026-08-17T10:06:00.000Z","1","0","bike","true","10","Morning campus commute","COMPLETED","2026-08-17","b068acd9-834e-4b20-826c-29615cfae155","11:43","15:21","return_from_college","13","2"
"a67cb91a-08d8-4bd2-9481-d3c540607fc0","2bf63d4b-4be8-4a3d-b079-2a7b714b0da3","swargate-vit","0c2d013a-9422-4c89-905f-4ec287ba2251","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate BRTS Stop","18.4982","73.8588","VIT College","18.4635","73.8682","2026-08-18T04:34:00.000Z","3","1","car","false","64","Please arrive five minutes early","CANCELLED","2026-08-18","ef2aab48-bfa4-4317-858e-938d97f6f667","10:34","14:21","travel_to_college","2","12"
"8c621c96-730c-4739-bdf6-5be6a4b9b611","5adcb3aa-a473-41ba-8a29-2fa570db158b","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","3221d156-13e7-4834-84ce-848f49b87be2","VIT College","18.4635","73.8682","Bibwewadi Bus Stop","18.4792","73.8615","2026-08-19T06:39:00.000Z","1","1","bike","true","24","Morning campus commute","COMPLETED","2026-08-19","63c92ef2-9692-44d3-bb57-fd6c11fc843d","08:47","11:54","return_from_college","13","8"
"1a4e863f-c031-4524-bb27-2963abd60f5a","0c95fe70-a0ca-4d73-8f55-0b0e62001fb9","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-08-20T07:50:00.000Z","4","3","car","false","75","","SCHEDULED","2026-08-20","c7372b9e-78d0-4c52-a7a0-630e16714116","13:50","17:22","travel_to_college","9","12"
"0ce13de0-220c-4e27-836d-2f6fe71d9845","542484e9-c9f4-48df-8789-a3dffda2107d","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","af5c22fe-11db-4392-b90e-85f946c0a37b","VIT College","18.4635","73.8682","KK Market BRTS","18.4683","73.8579","2026-08-21T07:10:00.000Z","1","0","scooty","true","4","Please arrive five minutes early","COMPLETED","2026-08-21","06706456-c14f-4091-9707-2183ba1712ce","09:03","12:25","return_from_college","13","5"
"6ad9dd1f-a784-4ac0-a90b-9344e16aa0ef","c9ab0de5-362b-43a7-9367-b620469096dd","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-08-24T03:37:00.000Z","1","0","bike","false","2","Please arrive five minutes early","COMPLETED","2026-08-24","ff65597f-7367-4bfc-967b-1565dc24e85d","09:37","12:59","travel_to_college","3","12"
"1356c62d-7cd1-4bf7-b4d8-9c54a1d3abad","2611b03a-dd3f-4f47-9599-e17430f77e92","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-08-24T09:26:00.000Z","1","0","bike","true","17","Please arrive five minutes early","CANCELLED","2026-08-24","5625a47f-112e-4b4f-aede-348e63221366","11:05","14:41","return_from_college","13","7"
"d5596f61-fb1d-4690-b26e-861d6f0a258f","6d4eadbe-2e7e-4907-9dac-2e7ca825fe4f","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-08-24T06:00:00.000Z","2","1","car","false","62","Pickup near the hub","SCHEDULED","2026-08-24","68176622-c5c7-4ddb-bd84-f7e3269623f2","12:00","15:10","travel_to_college","3","12"
"925257e1-2ca6-4281-948d-3104b0b4425b","f24e7e05-582d-47da-aa31-e435fb66bfa2","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-08-26T07:33:00.000Z","3","3","car","false","75","Morning campus commute","CANCELLED","2026-08-26","89ed7f18-9c42-419e-8e8d-8b1a2e3ca879","08:53","12:48","return_from_college","13","6"
"fe0ff35c-e4d8-43eb-bb66-8adef99679f5","3e9526f5-f65f-4da1-a2b1-553ce23973f7","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-08-26T03:10:00.000Z","1","0","scooty","true","27","Pickup near the hub","SCHEDULED","2026-08-26","ffc723a5-aaca-492f-a808-023d3a0921f9","09:10","12:37","travel_to_college","3","12"
"6f8f22e3-a3d5-4b96-a2c2-2971f613d884","e1692737-3062-4352-86d9-10ad597efff1","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-08-27T12:25:00.000Z","1","0","bike","false","4","","COMPLETED","2026-08-27","87fdc654-069b-43d7-ba47-9546811dc8f1","13:54","17:40","return_from_college","13","9"
"b6423514-73e1-4c71-9429-9bd1c2b0b703","b478ed02-c175-49c9-846a-0e9a7f6aa6be","swargate-vit","3221d156-13e7-4834-84ce-848f49b87be2","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Bibwewadi Bus Stop","18.4792","73.8615","VIT College","18.4635","73.8682","2026-08-28T02:12:00.000Z","1","0","scooty","true","0","Please arrive five minutes early","COMPLETED","2026-08-28","882266df-aa82-4ac8-bb4a-87b2296d80cd","08:12","12:01","travel_to_college","7","12"
"23389bf4-6bd0-4c6b-a0a6-8c5a5893aea4","ec928319-dcb1-4ffc-9713-393fac2f402a","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","11cd5543-db39-4321-9f12-008b367d2ce1","VIT College","18.4635","73.8682","Upper Indira Nagar Bus Depot","18.4682","73.8623","2026-08-29T08:06:00.000Z","3","3","car","false","59","Pickup near the hub","COMPLETED","2026-08-29","07e00730-9d17-4f86-9f42-5ad13e18ec6e","09:22","13:21","return_from_college","13","11"
"d5de26f2-8389-44c1-a190-3f405251c404","fe0b23a7-80b0-4776-aec0-0e53d369acc1","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-08-31T05:28:00.000Z","1","0","scooty","true","24","Pickup near the hub","SCHEDULED","2026-08-31","9beeb8e6-b576-400a-9db6-fb3e8743ed5a","11:28","14:56","travel_to_college","10","12"
"a2df8bae-b220-43a5-90b8-2522bc66f739","cdec7465-1f6a-4948-bdff-48b43a5e174c","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","11cd5543-db39-4321-9f12-008b367d2ce1","VIT College","18.4635","73.8682","Upper Indira Nagar Bus Depot","18.4682","73.8623","2026-08-31T10:56:00.000Z","1","0","bike","true","3","Morning campus commute","SCHEDULED","2026-08-31","59ee1b77-e997-46cd-94aa-96d74179de2d","12:46","16:11","return_from_college","13","11"
"77ace4c3-e753-4f9e-a70e-81645ffd8890","e36d6950-fda1-4e0a-b9a4-3109c1ef3afd","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-09-01T02:23:00.000Z","1","0","bike","true","17","Morning campus commute","COMPLETED","2026-09-01","b45d02ac-739b-4e33-99b3-387053935563","08:23","11:25","travel_to_college","4","12"
"80c8daa3-c3ab-448f-8b97-7d9be6874353","fbb85f19-6812-469a-9a7e-c060b8e1330e","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-09-02T07:46:00.000Z","1","0","scooty","true","4","Please arrive five minutes early","CANCELLED","2026-09-02","8a504235-c18c-46d4-9d5c-fe81828cf5ec","09:25","13:01","return_from_college","13","7"
"e7435db3-63b3-4fba-a0ed-be3066168d9f","6fc4cb33-0af8-44b4-af29-e2f5e70c3ca5","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-09-03T05:43:00.000Z","1","0","scooty","true","2","","SCHEDULED","2026-09-03","595ad85c-9810-41a0-ad2d-a0fbc6433649","11:43","15:17","travel_to_college","9","12"
"1692bbe8-0371-4f8b-95b0-433c7915274f","1c8d0824-69a8-4346-9507-05d4a6013c68","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-09-04T09:58:00.000Z","1","1","bike","false","4","Pickup near the hub","SCHEDULED","2026-09-04","36efd863-6c04-4645-8b88-774f10c6c97b","11:18","15:13","return_from_college","13","7"
"083c0a94-bab3-4647-9069-9fee74ab732b","4fee29cb-0687-44a2-9f09-3ba85cef33d1","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-09-07T07:34:00.000Z","1","1","bike","true","20","Morning campus commute","COMPLETED","2026-09-07","07967386-9884-4600-bcb8-18fb096d8fe3","13:34","16:41","travel_to_college","1","12"
"4069fcd3-a0ed-4717-a44e-5fe45894ac1a","8db40dff-f7cd-4508-9c85-9ffd35177784","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","876d2e4d-fad4-4ee2-916c-e5ad147030cf","VIT College","18.4635","73.8682","Katraj Dairy BRTS","18.4508","73.8569","2026-09-07T07:06:00.000Z","1","1","bike","false","25","","COMPLETED","2026-09-07","7c05424d-c75e-4751-a591-685dca8d1bce","08:36","12:21","return_from_college","13","2"
"68cc07d1-b0a5-4160-b161-3ebe9ae829b4","287a280f-3e96-473f-a98b-7fea3a6ff244","swargate-vit","86e290a5-7e39-4f7a-805e-a6154d820f01","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Market Yard Corner","18.4792","73.8581","VIT College","18.4635","73.8682","2026-09-09T03:58:00.000Z","1","0","scooty","true","19","Morning campus commute","SCHEDULED","2026-09-09","c40f035b-736b-4f54-8dc3-91476cc1881f","09:58","13:32","travel_to_college","6","12"
"7f608994-54fa-49cd-ad44-ba63a9b8f945","8dc944aa-aca1-45be-a9af-21bd271602d1","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-09-08T08:25:00.000Z","1","0","bike","false","3","Morning campus commute","CANCELLED","2026-09-08","3f35fe4f-f1a5-48e3-8083-fa17362b90eb","10:26","13:40","return_from_college","13","1"
"71ecd16c-73ec-46bc-9ff5-28862574cbe0","4e00ed27-5fe2-4835-b43b-aad7700f4e90","swargate-vit","eb0d92a7-38aa-446a-9f38-091814ea3abd","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Chintamani Nagar","18.4651","73.864","VIT College","18.4635","73.8682","2026-09-09T02:37:00.000Z","2","1","car","false","73","Morning campus commute","COMPLETED","2026-09-09","bcaa973d-debd-44f4-8d45-6a995f8b3d8f","08:37","12:31","travel_to_college","11","12"
"6987b167-7709-46d8-b12b-b7ee6d98235b","8d1d180b-18bc-4087-9270-19ce1583e574","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-09-10T06:01:00.000Z","3","2","car","false","70","Morning campus commute","SCHEDULED","2026-09-10","8bf79a64-bb28-49fb-9778-776462aab274","08:11","11:16","return_from_college","13","1"
"02364f96-9af8-47cb-83df-f07d5045526f","5f049c18-2f70-4261-b271-889d9956d23d","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-09-11T02:01:00.000Z","4","2","car","false","27","Morning campus commute","COMPLETED","2026-09-11","68140df0-3c76-418d-89d7-a18d6eb5af8e","08:01","11:30","travel_to_college","10","12"
"7a356257-b76e-4261-a3ee-d3a7d1782078","9e5cb7c9-7ef5-48c4-9a63-9e419dbc1b10","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","3221d156-13e7-4834-84ce-848f49b87be2","VIT College","18.4635","73.8682","Bibwewadi Bus Stop","18.4792","73.8615","2026-09-12T09:28:00.000Z","4","3","car","false","47","Morning campus commute","SCHEDULED","2026-09-12","542db1d5-7a65-4c18-ba83-051029458e80","10:46","14:43","return_from_college","13","8"
"f266d8db-f4f8-493b-9dc6-a27deba9e0eb","18da61b6-4b5b-4090-ae04-48fad27b6a3d","swargate-vit","0c2d013a-9422-4c89-905f-4ec287ba2251","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate BRTS Stop","18.4982","73.8588","VIT College","18.4635","73.8682","2026-09-17T06:02:00.000Z","1","0","bike","true","23","Pickup near the hub","COMPLETED","2026-09-17","0c9d0513-23c1-49bb-9001-a7ad466557a6","12:02","15:02","travel_to_college","2","12"
"58d3c330-aa1f-4a79-92e6-38a7f94481f8","cb3f3ef2-5ef7-449a-8f63-2d283dcb08cf","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-09-14T09:25:00.000Z","1","0","bike","true","26","Please arrive five minutes early","COMPLETED","2026-09-14","8c7483b6-d961-40e1-aea7-26d70d60eabf","11:15","14:40","return_from_college","13","6"
"60c4d276-ee79-4edf-bcdd-fdc356d37b8f","69158428-13ec-44bc-be1b-661be60211b1","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-09-15T05:14:00.000Z","2","1","car","false","34","","CANCELLED","2026-09-15","8131a26b-54b3-42ba-801a-56d4ef8cc150","11:14","14:46","travel_to_college","3","12"
"f4c827fd-4aaa-4675-9e5a-07fcfe74bca1","85802130-aece-4a5c-b091-be9de76fa62e","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-09-16T07:56:00.000Z","1","0","scooty","true","11","","CANCELLED","2026-09-16","643fe66d-f8fb-42b3-8dd5-2ec227609e27","09:36","13:11","return_from_college","13","9"
"46fe3db0-a3ea-47af-b853-382e4b9795c6","a8d214fd-de07-4ea1-bae5-557d146f9b27","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-09-18T07:31:00.000Z","1","0","scooty","true","18","Morning campus commute","COMPLETED","2026-09-18","e1b1fdaf-e636-43ff-a2d3-44a218bb0247","13:31","17:29","travel_to_college","1","12"
"06c84b3c-865a-458d-b963-35b8b8e145b7","f6c03d6c-620f-48f6-af10-83f362b1c35a","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","af5c22fe-11db-4392-b90e-85f946c0a37b","VIT College","18.4635","73.8682","KK Market BRTS","18.4683","73.8579","2026-09-18T10:40:00.000Z","1","0","scooty","true","12","","COMPLETED","2026-09-18","1e3ab85a-26ea-4944-8e4c-2d4b6ad79fa7","11:56","15:55","return_from_college","13","5"
"b56f8db3-a5ea-4a98-8fd2-6eae9e7c7a64","8e8cd61b-b7bc-4aca-9fce-e812388f43cc","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-09-19T06:19:00.000Z","1","0","bike","false","1","","COMPLETED","2026-09-19","6b2374b2-d528-49ee-9a5f-d3565ef93108","12:19","15:52","travel_to_college","3","12"
"140474d4-92ac-41bc-ae19-6fb4cc891c2f","5b1a8339-482f-4cfd-adca-c91175dce9e8","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","fea32ab3-d832-43d3-a3a0-788e8711526d","VIT College","18.4635","73.8682","Balaji Nagar BRTS","18.4628","73.8577","2026-09-21T07:30:00.000Z","1","0","scooty","true","7","Morning campus commute","SCHEDULED","2026-09-21","98319624-3c60-4c02-9520-a0d6eabd8054","08:55","12:45","return_from_college","13","4"
"80791095-ce9c-4a9e-8e12-08e482c12297","b407e420-bc95-44d7-9048-179efe644dba","swargate-vit","a80964b4-72f5-43de-ad1a-bdcb9fca796e","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Lower Indira Nagar Stop","18.4718","73.8618","VIT College","18.4635","73.8682","2026-09-21T06:36:00.000Z","2","1","car","false","52","","SCHEDULED","2026-09-21","aaabfe33-bbe7-43f3-9f82-53cba4315e07","12:36","15:50","travel_to_college","8","12"
"9157f9dd-1e77-4590-9528-19f14d6dee73","17be73c9-0769-4965-981b-a5457dd33ba5","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-09-22T12:09:00.000Z","1","1","bike","true","7","Morning campus commute","SCHEDULED","2026-09-22","29007297-cc5b-45f7-92e6-765020baea71","13:59","17:24","return_from_college","13","3"
"5ba5f76c-fa67-48f4-89ed-6861d02e466c","1e8f38cb-b0ae-4701-9268-3c8e55456ef9","swargate-vit","a80964b4-72f5-43de-ad1a-bdcb9fca796e","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Lower Indira Nagar Stop","18.4718","73.8618","VIT College","18.4635","73.8682","2026-09-24T03:43:00.000Z","3","1","car","false","21","","SCHEDULED","2026-09-24","e12f7ac0-d0eb-4bd1-b1cd-739bdb4a70ef","09:43","12:52","travel_to_college","8","12"
"8180a3b0-aae4-4caf-bdfb-e0995738cee7","fe668d59-83f5-4167-b303-948c22591f60","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-09-25T11:00:00.000Z","1","1","bike","true","16","","SCHEDULED","2026-09-25","74906e96-0caf-4954-8b59-c1be5db1a624","13:13","16:15","return_from_college","13","7"
